email_text,label
"Greetings! ATTENTION: You have an unclaimed tax refund of $3,247.00! File your claim online within 48 hours or the refund will be forfeited. Click here to submit your banking details for direct deposit. Reply with YES to confirm. Click here now!",spam
"DEAR FRIEND, DEAR WINNER, WE ARE PLEASED TO INFORM YOU THAT YOUR EMAIL WON $750,000 IN OUR ANNUAL DRAW. SEND US YOUR PERSONAL DETAILS TO PROCESS THE PAYMENT. THIS IS A ONE-TIME OPPORTUNITY, DON'T LET IT SLIP AWAY! 100% GUARANTEED!",spam
"Dear Winner, WARNING: Unusual sign-in activity detected on your Microsoft account. Someone tried to access your account from Russia. Click here to change your password and enable two-factor authentication. You have been specially selected. Act immediately!",spam
"Hello everyone, Hey, I saw the photos from your vacation. Looks like you had an amazing time! Where exactly did you stay? I'd love to plan a similar trip. We should catch up soon and you can tell me all about it. Don't hesitate to reach out. Regards,",ham
"Hey there, Hi Mom, I'm doing well. Work has been busy but good. I'm planning to visit next month for the holidays. Can't wait to see everyone! Let me know your thoughts. Best,",ham
"Dear Winner, Dear customer, your Amazon order #38291 has been placed successfully. If you did not make this purchase of $899.99, click here to cancel immediately. Your account security is our top priority. Don't wait! $!",spam
"Dear Valued Member, Make $5,000 per day working from home! No experience needed. Our proven system guarantees results in just 7 days. Join thousands of successful members today! Don't wait!",spam
"Dear User, Dear Winner, we are pleased to inform you that your email won $750,000 in our annual draw. Send us your personal details to process the payment. This is a one-time opportunity, don't let it slip away!!! Don't wait!!!",spam
"Hello, Hi, I've completed the code review for the API endpoints. Overall it looks great, just a few minor suggestions in the comments. Nice work on the error handling! Best regards,",ham
"You've been pre-approved for a $50,000 credit line! No credit check required. Apply now by clicking the link below. Limited spots available, first come first served! This offer won't last long. Hurry!",spam
"Dear Friend, CRITICAL: Your social security number has been compromised!!! Call our toll-free number immediately to freeze your credit. Failure to act now could result in identity theft!!! Forward this to 10 friends. Act immediately!!!",spam
"Hello, Hi, I wanted to follow up on our discussion about the new project timeline. I've updated the Gantt chart with the revised milestones. Let me know if the dates work for your team. Let's discuss this further. Take care,",ham
"Dear User, IMPORTANT: Your Netflix subscription payment failed. Update your billing information now to avoid service interruption. Click here to update your payment method securely. Forward this to 10 friends. Click here now!",spam
"Hi there, Your monthly subscription has been renewed successfully. The charge of $9.99 has been applied to your credit card. You can manage your subscription settings in your account. Best regards,",ham
"Dear Friend, CRITICAL: Your social security number has been compromised! Call our toll-free number immediately to freeze your credit. Failure to act now could result in identity theft! This offer won't last long. This is not a joke! $$**?",spam
"Dear Customer, IMPORTANT: Your Netflix subscription payment failed. Update your billing information now to avoid service interruption. Click here to update your payment method securely. Wire transfer only.",spam
"Dear Lucky One, IMPORTANT: Your Netflix subscription payment failed. Update your billing information now to avoid service interruption. Click here to update your payment method securely. This is not a joke!!!",spam
"Hi, Your monthly subscription has been renewed successfully. The charge of $9.99 has been applied to your credit card. You can manage your subscription settings in your account. Thanks for your time. Thanks,",ham
"Hi Mom, I'm doing well. Work has been busy but good. I'm planning to visit next month for the holidays. Can't wait to see everyone! Thanks for your time. Take care,",ham
"Hi Mom, I'm doing well. Work has been busy but good. I'm planning to visit next month for the holidays. Can't wait to see everyone! Feel free to call me. Best regards,",ham
Attention! Exclusive offer just for you! Get 90% off on all luxury handbags. This flash sale ends tonight at midnight. Click here to browse our collection and save big! This is NOT spam. Don't wait!,spam
"Hey, Hi team, just a reminder that we have our weekly standup meeting tomorrow at 10 AM. Please prepare your status updates and any blockers you'd like to discuss. See you all in the conference room.",ham
"Dear team, Here's your weekly digest of top stories. The tech industry saw major developments with new AI regulations. Read the full articles on our website. Talk soon,",ham
"Hello everyone, Hi class, the assignment deadline has been extended to next Wednesday. Please make sure to include proper citations and references. Office hours are available on Monday if you need help. Regards,",ham
"Dear Customer, Last chance!!! Your exclusive membership discount expires in 1 hour. Save 95% on premium software licenses today only. This deal will NOT be repeated. Act now or regret forever!!! This is not a joke!!! $$?!",spam
"To Whom It May Concern, ALERT: Your bank account has been compromised. Click here immediately to verify your identity and secure your account. Failure to act within 24 hours will result in account suspension. This is NOT spam. Act immediately!",spam
"Good morning, Thanks for your help with the client presentation yesterday. The client was really impressed with the demo. They've scheduled a follow-up meeting for next Tuesday. Feel free to call me.",ham
"Hi there, Thank you for your order! Your package has been shipped and is expected to arrive by Thursday. You can track your delivery using the link in your account. If you have any questions, please contact our support team. Looking forward to hearing from you. See you soon,",ham
"Dear Lucky One, Dear Winner, we are pleased to inform you that your email won $750,000 in our annual draw. Send us your personal details to process the payment. This is a one-time opportunity, don't let it slip away! Don't wait!",spam
"Dear Winner, WARNING: Unusual sign-in activity detected on your Microsoft account. Someone tried to access your account from Russia. Click here to change your password and enable two-factor authentication. Forward this to 10 friends. Act immediately!",spam
"Hi, Hi, the landlord sent an email about the building maintenance schedule. They'll be fixing the elevator on Tuesday and the water will be off for 2 hours on Wednesday. Just wanted to give you a heads up. See you at the meeting. Best,",ham
"Hi there, Hi, I wanted to follow up on our discussion about the new project timeline. I've updated the Gantt chart with the revised milestones. Let me know if the dates work for your team. Best,",ham
"Hello, Hey, thanks for the recipe you sent last week. I tried making it and it turned out great! The kids absolutely loved it. Do you have any other easy dinner ideas? Talk soon,",ham
"Hey, Hey, did you see the game last night? What an incredible comeback! That last-minute goal was unbelievable. We should watch the next match together at the sports bar. Looking forward to hearing from you. Cheers,",ham
"Hi there, Hi, I'm writing to confirm our dinner reservation for Friday at 7 PM. The restaurant is at 123 Main Street. They said they can accommodate dietary restrictions, just let them know in advance. Cheers,",ham
"Hello everyone, Hey, I've pushed the latest changes to the feature branch. Could you please review the pull request when you get a chance? The main updates are in the authentication module. Cheers,",ham
Exclusive offer just for you! Get 90% off on all luxury handbags. This flash sale ends tonight at midnight. Click here to browse our collection and save big! This is not a joke!,spam
"Dear Lucky One, IMPORTANT: Your Netflix subscription payment failed. Update your billing information now to avoid service interruption. Click here to update your payment method securely. Risk-free trial. Reply ASAP!",spam
"Hey, Hi, just wanted to let you know that the family reunion is confirmed for August 15th. We've booked the lakehouse for the weekend. Please let everyone know and bring your favorite dish! Hope this helps. Cheers,",ham
"To Whom It May Concern, Last chance! Your exclusive membership discount expires in 1 hour. Save 95% on premium software licenses today only. This deal will NOT be repeated. Act now or regret forever! You have been specially selected. Limited time only!",spam
"Hey there, Here's your weekly digest of top stories. The tech industry saw major developments with new AI regulations. Read the full articles on our website. Cheers,",ham
"Dear Winner, URGENT: Your email has been randomly selected for a cash prize of $500,000. To claim your winnings, reply with your full name, address, and bank details immediately. Do not share this email with anyone. Wire transfer only. Don't wait!!! ?$?!$",spam
"Dear User, Your email account will be DELETED in 24 hours unless you verify. Click the verification link below to confirm your identity. This is an automated message from the IT security team. Act immediately!",spam
"DEAR USER, IMPORTANT: YOUR NETFLIX SUBSCRIPTION PAYMENT FAILED. UPDATE YOUR BILLING INFORMATION NOW TO AVOID SERVICE INTERRUPTION. CLICK HERE TO UPDATE YOUR PAYMENT METHOD SECURELY. SEND YOUR BANK DETAILS. THIS IS NOT A JOKE!",spam
"Hi, Hi, I wanted to follow up on our discussion about the new project timeline. I've updated the Gantt chart with the revised milestones. Let me know if the dates work for your team. Regards,",ham
"HELLO, DEAR CUSTOMER, YOUR AMAZON ORDER #38291 HAS BEEN PLACED SUCCESSFULLY. IF YOU DID NOT MAKE THIS PURCHASE OF $899.99, CLICK HERE TO CANCEL IMMEDIATELY. YOUR ACCOUNT SECURITY IS OUR TOP PRIORITY. DON'T WAIT!",spam
"Dear Winner, CONGRATULATIONS!!! You've been chosen to receive a brand new iPhone 15 Pro Max absolutely FREE!!! Just complete a short survey and provide your shipping address. Hurry, only 10 units left!!! Hurry!!!",spam
"Hello everyone, Hi class, the assignment deadline has been extended to next Wednesday. Please make sure to include proper citations and references. Office hours are available on Monday if you need help. Let's discuss this further. Talk soon,",ham
"To Whom It May Concern, Congratulations! You have been selected as the winner of our international lottery. Click the link below to claim your prize of $1,000,000. This offer expires in 24 hours so act fast! No credit card required. Click here now!",spam
"Hey there, Reminder: The office will be closed next Monday for the holiday. Please make sure all urgent tasks are completed by Friday. Enjoy the long weekend! See you at the meeting. Best,",ham
"Dear Lucky One, FINAL WARNING: Your computer has been infected with 47 viruses! Download our security software immediately to protect your data. Click here for a FREE emergency scan right now! Click here now!",spam
"To Whom It May Concern, Secret investment strategy revealed! Wall Street insiders don't want you to know this. Turn $100 into $50,000 in just 30 days. Click here to learn the method that's making ordinary people rich! This is not a joke!",spam
"Dear User, IMPORTANT: Your Netflix subscription payment failed. Update your billing information now to avoid service interruption. Click here to update your payment method securely. Reply with YES to confirm. This is not a joke!",spam
"Hi there, Hey! How are you doing? It's been a while since we caught up. Want to grab coffee this weekend? Let me know what works for you. Best regards,",ham
"Hey, Hi team, just a reminder that we have our weekly standup meeting tomorrow at 10 AM. Please prepare your status updates and any blockers you'd like to discuss. See you all in the conference room. Have a great day.",ham
